PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35634557","Meta-analysis and systematic literature review of climate change effects on livestock welfare","Morgado JN, Santeramo F, Lamonaca E, Ciliberti MG, Caroprese M.","EFSA J. 2022 May 25;20(Suppl 1):e200413. doi: 10.2903/j.efsa.2022.e200413. eCollection 2022 May.","Morgado JN","EFSA J","2022","2022/05/31","PMC9131578","","10.2903/j.efsa.2022.e200413"
"35702696","Risk assessment of new sequencing information for genetically modified sugar beet H7-1","European Food Safety Authority (EFSA); Lenzi P, Papadopoulou N, Raffaello T.","EFSA J. 2022 Jun 8;20(6):e07354. doi: 10.2903/j.efsa.2022.7354. eCollection 2022 Jun.","European Food Safety Authority (EFSA)","EFSA J","2022","2022/06/15","PMC9175132","","10.2903/j.efsa.2022.7354"
"32625980","African swine fever in wild boar","EFSA Panel on Animal Health and Welfare (AHAW); More S, Miranda MA, Bicout D, Bøtner A, Butterworth A, Calistri P, Edwards S, Garin-Bastuji B, Good M, Michel V, Raj M, Nielsen SS, Sihvonen L, Spoolder H, Stegeman JA, Velarde A, Willeberg P, Winckler C, Depner K, Guberti V, Masiulis M, Olsevskis E, Satran P, Spiridon M, Thulke HH, Vilrop A, Wozniakowski G, Bau A, Broglia A, Cortiñas Abrahantes J, Dhollander S, Gogin A, Muñoz Gajardo I, Verdonck F, Amato L, Gortázar Schmidt C.","EFSA J. 2018 Jul 11;16(7):e05344. doi: 10.2903/j.efsa.2018.5344. eCollection 2018 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2018","2020/07/07","PMC7009363","","10.2903/j.efsa.2018.5344"
"34721697","Scientific Guidance for the submission of dossiers on Food Enzymes","EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (EFSA CEP Panel); Lambré C, Barat Baviera JM, Bolognesi C, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Steffensen IL, Tlustos C, Van Loveren H, Vernis L, Zorn H, Glandorf B, Herman L, Aguilera J, Andryszkiewicz M, Gomes A, Kovalkovicova N, Liu Y, Rainieri S, Chesson A.","EFSA J. 2021 Oct 21;19(10):e06851. doi: 10.2903/j.efsa.2021.6851. eCollection 2021 Oct.","EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (EFSA CEP Panel)","EFSA J","2021","2021/11/01","PMC8529584","","10.2903/j.efsa.2021.6851"
"32788943","Risk assessment of glycoalkaloids in feed and food, in particular in potatoes and potato-derived products","EFSA Panel on Contaminants in the Food Chain (CONTAM); Schrenk D, Bignami M, Bodin L, Chipman JK, Del Mazo J, Hogstrand C, Hoogenboom LR, Leblanc JC, Nebbia CS, Nielsen E, Ntzani E, Petersen A, Sand S, Schwerdtle T, Vleminckx C, Wallace H, Brimer L, Cottrill B, Dusemund B, Mulder P, Vollmer G, Binaglia M, Ramos Bordajandi L, Riolo F, Roldán-Torres R, Grasl-Kraupp B.","EFSA J. 2020 Aug 11;18(8):e06222. doi: 10.2903/j.efsa.2020.6222. eCollection 2020 Aug.","EFSA Panel on Contaminants in the Food Chain (CONTAM)","EFSA J","2020","2020/08/14","PMC7417869","","10.2903/j.efsa.2020.6222"
"36860662","SARS-CoV-2 in animals: susceptibility of animal species, risk for animal and public health, monitoring, prevention and control","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Pasquali P, Roberts HC, Spoolder H, Velarde A, Viltrop A, Winckler C, Adlhoch C, Aznar I, Baldinelli F, Boklund A, Broglia A, Gerhards N, Mur L, Nannapaneni P, Ståhl K.","EFSA J. 2023 Feb 26;21(2):e07822. doi: 10.2903/j.efsa.2023.7822. eCollection 2023 Feb.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2023","2023/03/02","PMC9968901","","10.2903/j.efsa.2023.7822"
"32625260","Chronic wasting disease (CWD) in cervids","EFSA Panel on Biological Hazards (BIOHAZ); Ricci A, Allende A, Bolton D, Chemaly M, Davies R, Fernández Escámez PS, Gironés R, Herman L, Koutsoumanis K, Lindqvist R, Nørrung B, Robertson L, Sanaa M, Skandamis P, Snary E, Speybroeck N, Ter Kuile B, Threlfall J, Wahlström H, Benestad S, Gavier-Widen D, Miller MW, Ru G, Telling GC, Tryland M, Ortiz Pelaez A, Simmons M.","EFSA J. 2017 Jan 18;15(1):e04667. doi: 10.2903/j.efsa.2017.4667. eCollection 2017 Jan.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2017","2020/07/07","PMC7010154","","10.2903/j.efsa.2017.4667"
"33777230","Safety and efficacy of a feed additive consisting of lasalocid A sodium and nicarbazin (Nilablend™ 200G) for chickens for fattening (Zoetis Belgium SA)","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP); Bampidis V, Azimonti G, Bastos ML, Christensen H, Dusemund B, Durjava MF, Kouba M, López-Alonso M, López Puente S, Marcon F, Mayo B, Pechová A, Petkova M, Ramos F, Sanz Y, Villa RE, Woutersen R, Aquilina G, Bories G, Brantom P, Cocconcelli PS, Gropp J, Rychen G, Holczknecht O, Vettori MV.","EFSA J. 2021 Mar 22;19(3):e06466. doi: 10.2903/j.efsa.2021.6466. eCollection 2021 Mar.","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP)","EFSA J","2021","2021/03/29","PMC7984407","","10.2903/j.efsa.2021.6466"
"35035581","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): infection with Equine Herpesvirus-1","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Roberts HC, Padalino B, Pasquali P, Spoolder H, Ståhl K, Calvo AV, Viltrop A, Winckler C, Carvelli A, Paillot R, Broglia A, Kohnle L, Baldinelli F, Van der Stede Y.","EFSA J. 2022 Jan 12;20(1):e07036. doi: 10.2903/j.efsa.2022.7036. eCollection 2022 Jan.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2022/01/17","PMC8753587","","10.2903/j.efsa.2022.7036"
"32625919","Evaluation of the impact of glyphosate and its residues in feed on animal health","European Food Safety Authority (EFSA).","EFSA J. 2018 May 17;16(5):e05283. doi: 10.2903/j.efsa.2018.5283. eCollection 2018 May.","European Food Safety Authority (EFSA)","EFSA J","2018","2020/07/07","PMC7009421","","10.2903/j.efsa.2018.5283"
"37719917","Scientific and technical assistance on welfare aspects related to housing and health of cats and dogs in commercial breeding establishments","European Food Safety Authority (EFSA); Candiani D, Drewe J, Forkman B, Herskin MS, Van Soom A, Aboagye G, Ashe S, Mountricha M, Van der Stede Y, Fabris C.","EFSA J. 2023 Sep 14;21(9):e08213. doi: 10.2903/j.efsa.2023.8213. eCollection 2023 Sep.","European Food Safety Authority (EFSA)","EFSA J","2023","2023/09/18","PMC10500269","","10.2903/j.efsa.2023.8213"
"32626161","Scientific opinion on the risks for animal and human health related to the presence of quinolizidine alkaloids in feed and food, in particular in lupins and lupin-derived products","EFSA Panel on Contaminants in the Food Chain (CONTAM); Schrenk D, Bodin L, Chipman JK, Del Mazo J, Grasl-Kraupp B, Hogstrand C, Hoogenboom LR, Leblanc JC, Nebbia CS, Nielsen E, Ntzani E, Petersen A, Sand S, Schwerdtle T, Vleminckx C, Wallace H, Alexander J, Cottrill B, Dusemund B, Mulder P, Arcella D, Baert K, Cascio C, Steinkellner H, Bignami M.","EFSA J. 2019 Nov 5;17(11):e05860. doi: 10.2903/j.efsa.2019.5860. eCollection 2019 Nov.","EFSA Panel on Contaminants in the Food Chain (CONTAM)","EFSA J","2019","2020/07/07","PMC7008800","","10.2903/j.efsa.2019.5860"
"36926260","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): antimicrobial-resistant Enterococcus cecorum in poultry","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Pasquali P, Roberts HC, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, Baldinelli F, Broglia A, Kohnle L, Alvarez J.","EFSA J. 2022 Feb 25;20(2):e07126. doi: 10.2903/j.efsa.2022.7126. eCollection 2022 Feb.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2023/03/17","PMC10011046","","10.2903/j.efsa.2022.7126"
"32625679","Scientific opinion on chronic wasting disease (II)","EFSA Panel on Biological Hazards (BIOHAZ); Ricci A, Allende A, Bolton D, Chemaly M, Davies R, Fernández Escámez PS, Gironés R, Herman L, Koutsoumanis K, Lindqvist R, Nørrung B, Robertson L, Ru G, Sanaa M, Skandamis P, Snary E, Speybroeck N, Kuile BT, Threlfall J, Wahlström H, Benestad S, Gavier-Widen D, Miller MW, Telling GC, Tryland M, Latronico F, Ortiz-Pelaez A, Stella P, Simmons M.","EFSA J. 2018 Jan 17;16(1):e05132. doi: 10.2903/j.efsa.2018.5132. eCollection 2018 Jan.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2018","2020/07/07","PMC7328883","","10.2903/j.efsa.2018.5132"
"36694842","Pest categorisation of Resseliella maxima","EFSA Panel on Plant Health (PLH); Bragard C, Baptista P, Chatzivassiliou E, Di Serio F, Gonthier P, Jaques Miret JA, Justesen AF, Magnusson CS, Milonas P, Navas-Cortes JA, Parnell S, Potting R, Reignault PL, Stefani E, Thulke HH, Van der Werf W, Vicent Civera A, Yuen J, Zappalà L, Grégoire JC, Malumphy C, Kertesz V, Maiorano A, MacLeod A.","EFSA J. 2023 Jan 17;21(1):e07769. doi: 10.2903/j.efsa.2023.7769. eCollection 2023 Jan.","EFSA Panel on Plant Health (PLH)","EFSA J","2023","2023/01/25","PMC9843521","","10.2903/j.efsa.2023.7769"
"35136423","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): antimicrobial-resistant Rhodococcus equi in horses","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Pasquali P, Roberts HC, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, Baldinelli F, Broglia A, Kohnle L, Alvarez J.","EFSA J. 2022 Feb 2;20(2):e07081. doi: 10.2903/j.efsa.2022.7081. eCollection 2022 Feb.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2022/02/09","PMC8808660","","10.2903/j.efsa.2022.7081"
"35126739","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): antimicrobial-resistant Staphylococcus pseudintermedius in dogs and cats","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Pasquali P, Roberts HC, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, Baldinelli F, Broglia A, Kohnle L, Alvarez J.","EFSA J. 2022 Feb 1;20(2):e07080. doi: 10.2903/j.efsa.2022.7080. eCollection 2022 Feb.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2022/02/07","PMC8805099","","10.2903/j.efsa.2022.7080"
"37284025","Assessment of genetically modified maize Bt11 × MIR162 × MIR604 × MON 89034 × 5307 × GA21 and 30 subcombinations, for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-DE-2018-149)","EFSA Panel on Genetically Modified Organisms (GMO Panel); Mullins E, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Naegeli H, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Ardizzone M, De Sanctis G, Federici S, Fernandez A, Gennaro A, Gómez Ruiz JÁ, Goumperis T, Kagkli DM, Lenzi P, Camargo AM, Neri FM, Raffaello T.","EFSA J. 2023 Jun 5;21(6):e08011. doi: 10.2903/j.efsa.2023.8011. eCollection 2023 Jun.","EFSA Panel on Genetically Modified Organisms (GMO Panel)","EFSA J","2023","2023/06/07","PMC10240405","","10.2903/j.efsa.2023.8011"
"35317125","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): antimicrobial-resistant Brachyspira hyodysenteriae in swine","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Pasquali P, Roberts HC, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, Baldinelli F, Broglia A, Kohnle L, Van der Stede Y, Alvarez J.","EFSA J. 2022 Mar 15;20(3):e07124. doi: 10.2903/j.efsa.2022.7124. eCollection 2022 Mar.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2022/03/23","PMC8922405","","10.2903/j.efsa.2022.7124"
"32625737","Risk for animal and human health related to the presence of dioxins and dioxin-like PCBs in feed and food","EFSA Panel on Contaminants in the Food Chain (CONTAM); Knutsen HK, Alexander J, Barregård L, Bignami M, Brüschweiler B, Ceccatelli S, Cottrill B, Dinovi M, Edler L, Grasl-Kraupp B, Hogstrand C, Nebbia CS, Oswald IP, Petersen A, Rose M, Roudot AC, Schwerdtle T, Vleminckx C, Vollmer G, Wallace H, Fürst P, Håkansson H, Halldorsson T, Lundebye AK, Pohjanvirta R, Rylander L, Smith A, van Loveren H, Waalkens-Berendsen I, Zeilmaker M, Binaglia M, Gómez Ruiz JÁ, Horváth Z, Christoph E, Ciccolallo L, Ramos Bordajandi L, Steinkellner H, Hoogenboom LR.","EFSA J. 2018 Nov 20;16(11):e05333. doi: 10.2903/j.efsa.2018.5333. eCollection 2018 Nov.","EFSA Panel on Contaminants in the Food Chain (CONTAM)","EFSA J","2018","2020/07/07","PMC7009407","","10.2903/j.efsa.2018.5333"
"35515338","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): antimicrobial-resistant Pseudomonas aeruginosa in dogs and cats","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Pasquali P, Roberts HC, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, Baldinelli F, Broglia A, Kohnle L, Alvarez J.","EFSA J. 2022 May 3;20(5):e07310. doi: 10.2903/j.efsa.2022.7310. eCollection 2022 May.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2022/05/06","PMC9063721","","10.2903/j.efsa.2022.7310"
"36381120","Assessment of genetically modified maize DP4114 × MON 89034 × MON 87411 × DAS-40278-9 and subcombinations, for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA GMO-NL-2020-171)","EFSA Panel on Genetically Modified Organisms (GMO); Mullins E, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Naegeli H, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Ardizzone M, Martin Camargo A, De Sanctis G, Fernandez Dumont A, Gennaro A, Gómez Ruiz JÁ, Goumperis T, Kagkli DM, Neri FM, Papadopoulou N, Raffaello T, Streissl F.","EFSA J. 2022 Nov 9;20(11):e07619. doi: 10.2903/j.efsa.2022.7619. eCollection 2022 Nov.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2022","2022/11/16","PMC9644921","","10.2903/j.efsa.2022.7619"
"36415855","Assessment of genetically modified Maize MON 87429 for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2019-161)","EFSA Panel on Genetically Modified Organisms (GMO); Mullins E, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Naegeli H, Nogué F, Rostoks N, Serrano JJS, Savoini G, Veromann E, Veronesi F, Ardizzone M, Camargo AM, de Sanctis G, Federici S, Dumont AF, Gennaro A, Ruiz JAG, Goumperis T, Kagkli DM, Lanzoni A, Lewandowska A, Lenzi P, Neri FM, Papadopoulou N, Paraskevopoulos K, Piffanelli P, Raffaello T, Streissl F.","EFSA J. 2022 Nov 18;20(11):e07589. doi: 10.2903/j.efsa.2022.7589. eCollection 2022 Nov.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2022","2022/11/23","PMC9672889","","10.2903/j.efsa.2022.7589"
"36398293","Assessment of genetically modified maize MON 95379 for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2020-170)","EFSA Panel on Genetically Modified Organisms (GMO); Mullins E, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Naegeli H, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Ardizzone M, Camargo AM, De Sanctis G, Fernandez A, Gennaro A, Gomez Ruiz JA, Goumperis T, Kagkli DM, Lenzi P, Neri FM, Raffaello T, Streissl F.","EFSA J. 2022 Nov 15;20(11):e07588. doi: 10.2903/j.efsa.2022.7588. eCollection 2022 Nov.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2022","2022/11/18","PMC9664251","","10.2903/j.efsa.2022.7588"
"37448444","Modification of the existing maximum residue levels and setting of import tolerances for flupyradifurone and DFA in various crops and animal commodities","EFSA (European Food Safety Authority); Bellisai G, Bernasconi G, Carrasco Cabrera L, Castellan I, Del Aguila M, Ferreira L, Santonja GG, Greco L, Jarrah S, Leuschner R, Miron I, Nave S, Pedersen R, Reich H, Ruocco S, Santos M, Scarlato AP, Theobald A, Tiramani M, Verani A.","EFSA J. 2023 Jul 12;21(7):e08081. doi: 10.2903/j.efsa.2023.8081. eCollection 2023 Jul.","EFSA (European Food Safety Authority)","EFSA J","2023","2023/07/14","PMC10336656","","10.2903/j.efsa.2023.8081"
"36531284","The use of NAMs and omics data in risk assessment","German Federal Institute for Risk Assessment (BfR), Berlin, Germany; Miccoli A, Marx-Stoelting P, Braeuning A.","EFSA J. 2022 Dec 14;20(Suppl 2):e200908. doi: 10.2903/j.efsa.2022.e200908. eCollection 2022 Dec.","German Federal Institute for Risk Assessment (BfR), Berlin, Germany","EFSA J","2022","2022/12/19","PMC9749445","","10.2903/j.efsa.2022.e200908"
"35582363","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): antimicrobial-resistant Escherichia coli in dogs and cats, horses, swine, poultry, cattle, sheep and goats","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Pasquali P, Roberts HC, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, Baldinelli F, Broglia A, Kohnle L, Alvarez J.","EFSA J. 2022 May 10;20(5):e07311. doi: 10.2903/j.efsa.2022.7311. eCollection 2022 May.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2022","2022/05/18","PMC9087955","","10.2903/j.efsa.2022.7311"
"35898295","Assessment of genetically modified oilseed rape MON 94100 for food and feed uses, under regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2020-169)","EFSA Panel on Genetically Modified Organisms (GMO); Mullins E, Bresson JL, Dalmay T, Dewhurst IC, Epstein MM, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Naegeli H, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Ardizzone M, De Sanctis G, Federici S, Fernandez Dumont A, Gennaro A, Gomez Ruiz JA, Goumperis T, Lanzoni A, Lenzi P, Neri FM, Papadopoulou N, Raffaello T, Streissl F.","EFSA J. 2022 Jul 22;20(7):e07411. doi: 10.2903/j.efsa.2022.7411. eCollection 2022 Jul.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2022","2022/07/28","PMC9305391","","10.2903/j.efsa.2022.7411"
"32625635","Risks to human and animal health related to the presence of deoxynivalenol and its acetylated and modified forms in food and feed","EFSA Panel on Contaminants in the Food Chain (CONTAM); Knutsen HK, Alexander J, Barregård L, Bignami M, Brüschweiler B, Ceccatelli S, Cottrill B, Dinovi M, Grasl-Kraupp B, Hogstrand C, Hoogenboom LR, Nebbia CS, Oswald IP, Petersen A, Rose M, Roudot AC, Schwerdtle T, Vleminckx C, Vollmer G, Wallace H, De Saeger S, Eriksen GS, Farmer P, Fremy JM, Gong YY, Meyer K, Naegeli H, Parent-Massin D, Rietjens I, van Egmond H, Altieri A, Eskola M, Gergelova P, Ramos Bordajandi L, Benkova B, Dörr B, Gkrillas A, Gustavsson N, van Manen M, Edler L.","EFSA J. 2017 Sep 11;15(9):e04718. doi: 10.2903/j.efsa.2017.4718. eCollection 2017 Sep.","EFSA Panel on Contaminants in the Food Chain (CONTAM)","EFSA J","2017","2020/07/07","PMC7010102","","10.2903/j.efsa.2017.4718"
